Year,Grader,Grade Type,Grade,Inventory #,Mint Location,DL Toning Degree,Brilliance Obverse,Brilliance Reverse,Toning Obverse,Toning Reverse,EdgeFreq Flat Obverse,EdgeFreq Flat Reverse,EdgeFreq Descriptive Obverse,EdgeFreq Descriptive Reverse,EdgeFreq RedOrange Obverse,EdgeFreq RedOrange Reverse,EdgeFreq Yellow Obverse,EdgeFreq Yellow Reverse,EdgeFreq Green Obverse,EdgeFreq Green Reverse,Unnamed: 21,Unnamed: 22
1898,PCGS-CAC,MS,66,2284084,New Orleans,2,10.0,10.0,0.0,0.0,2603,2296,174712,202144,21029,37496,117140,76631,28514,77655,,
1884,NGC,MS,65,2184444,Carson City,1,10.0,10.0,0.0,0.0,3330,1750,179786,235412,21019,34253,112236,84970,24556,81346,,
1896,NGC,AU,55,2274284,New Orleans,2,10.0,10.0,0.0,0.0,5699,3061,182111,210297,32488,39188,121249,79316,29016,82919,,
1899,PCGS,MS,64,2177430,New Orleans,2,10.0,10.0,0.0,0.0,2231,1963,181083,224630,26806,35858,112513,87375,24564,78905,,
1885,NGC,MS,64,2029128,Philadelphia,2,9.0,10.0,5.0,0.0,8337,1656,226321,231889,48966,40648,134989,79298,35341,89362,,
1896,NGC-CAC,MS,64,2287579,Philadelphia,3,9.0,9.0,0.0,1.0,6437,3891,172913,186894,35574,40135,111864,65090,24442,76659,,
1881,PCGS,MS,65,2296221,San Francisco,2,10.0,10.0,0.0,0.0,1987,1838,187448,198567,23868,39646,126590,72489,25061,75837,,
1889,PCGS,MS,63,2068686,Philadelphia,2,10.0,10.0,0.35,0.0,3355,2364,186885,216846,32442,37285,117689,87335,26196,80599,,
1884,NGC,MS,64,2126264,Philadelphia,1,10.0,10.0,0.0,0.0,3512,1798,205937,241996,30590,37199,116550,85611,33670,85557,,
1886,PCGS,MS,60,2279779,New Orleans,3,10.0,10.0,0.0,0.0,8710,2955,189442,215762,39037,44010,115602,75778,34547,89100,,
1878,PCGS,MS,63,2195387,Carson City,2,7.0,9.0,0.0,0.0,6145,2832,168668,161202,37509,31658,96591,54749,28919,72971,,
1891,PCGS,MS,64,2252629,Carson City,1,10.0,10.0,0.0,0.0,4581,2328,195237,220328,31638,31830,119024,82284,27348,76167,,
1880,NGC,MS,68,2269094,San Francisco,1,10.0,10.0,0.0,0.0,4551,1456,159809,187426,22588,35511,103902,71917,24889,64793,,
1880,NGC,MS,65,2295087,San Francisco,2,10.0,10.0,0.0,0.0,711,910,166780,189402,17974,28605,100789,69371,24603,75808,,
1900,PCGS,MS,64,1888307,New Orleans,0,10.0,10.0,0.0,0.0,2698,1374,194731,245429,26238,36146,123295,90216,33331,87614,,
1880,NGC,MS,63,2177356,Philadelphia,2,10.0,10.0,0.0,0.0,2800,2058,188041,228518,23512,34468,113133,84661,24662,86781,,
1921,PCGS,MS,64,2005003,Philadelphia,2,10.0,10.0,0.0,0.0,2646,2500,199992,247637,25513,39637,123994,88472,26671,80531,,
1880,PCGS-CAC,MS,62,2252119,New Orleans,1,9.0,9.0,0.0,0.0,5942,2910,165535,174089,37619,33523,91518,53055,31688,79391,,
1880,NGC-CAC,MS,66,2260540,San Francisco,1,10.0,10.0,0.0,0.0,2099,1516,183793,205615,21510,34752,114422,74415,26495,74331,,
1887,PCGS,MS,62,2422011,San Francisco,3,9.0,9.0,0.0,1.3,3844,2821,204893,250070,37351,44472,123999,88001,29488,93990,,
1880,PCGS,MS,64,2097781,Philadelphia,1,10.0,10.0,0.0,0.0,2447,1411,190956,239523,24722,34758,116035,85466,31759,86990,,
1904,PCGS,MS,65,2270565,San Francisco,1,10.0,10.0,0.0,0.0,2512,3226,186833,210049,23014,37430,121034,80002,27804,73183,,
1902,PCGS,MS,64,2288159,New Orleans,3,10.0,10.0,0.0,0.0,1662,3555,188491,213993,23236,40823,121675,87443,30816,78504,,
1881,PCGS,MS,65,2298359,Carson City,1,10.0,10.0,0.0,0.0,1561,2339,172870,211768,18809,35235,106063,79629,25201,81006,,
1884,PCGS,MS,67,2193388,Philadelphia,2,10.0,10.0,0.0,0.0,1365,1066,158151,201587,20597,35950,121129,85423,20172,73944,,
1900,PCGS,MS,64,2257104,New Orleans,2,10.0,10.0,0.0,0.0,2579,3959,185682,225599,21282,41764,116252,78144,27326,78613,,
1884,PCGS,MS,65,2121767,Carson City,2,10.0,10.0,0.0,0.0,2622,2274,187434,225182,26884,41108,108210,71827,24069,83584,,
1887,NGC,MS,65,2296655,Philadelphia,1,10.0,10.0,0.0,0.0,2136,1628,208020,232732,26127,38130,130079,83549,28903,89373,,
1885,PCGS,MS,65,2249103,San Francisco,1,10.0,10.0,0.0,0.0,2319,1915,182077,230119,19453,38996,107589,75854,26009,81532,,
1921,NGC,MS,62,2280064,Denver,2,9.0,9.0,0.0,0.0,6497,2726,200335,227825,33002,36894,127488,85398,28858,80682,,
1878,NGC,MS,62,2120275,San Francisco,3,9.0,10.0,2.05,0.35,4894,2675,199781,207288,39902,42484,124715,76470,32356,79532,,
1898,PCGS,MS,66,2160339,Philadelphia,2,10.0,10.0,0.7,0.0,2247,2303,197840,247981,28141,45136,129249,84843,24542,84331,,
1884,NGC,MS,66,2030648,New Orleans,2,10.0,10.0,1.75,0.35,1524,2445,174348,215698,22289,38691,121548,86784,21118,77963,,
1885,PCGS,MS,66,2048675,New Orleans,1,10.0,10.0,1.75,0.0,1376,1932,178203,223599,21235,34263,112465,87414,27159,83884,,
1891,NGC-CAC,MS,64,2429445,New Orleans,1,10.0,10.0,0.0,0.0,2634,2828,177696,211596,25396,35689,117903,79463,25699,81859,,
1887,NGC,MS,65,1853881,Philadelphia,1,10.0,9.0,1.05,0.0,1145,2004,192821,235443,20484,35290,122052,91408,28819,86692,,
1881,PCGS,MS,63,2155829,San Francisco,1,10.0,10.0,0.0,0.0,4288,2584,206478,222186,35873,43607,120793,74535,27357,74754,,
1879,NGC,MS,64,2255207,San Francisco,1,10.0,10.0,0.0,0.0,4120,4142,205320,236178,31970,48747,126655,73443,31944,87796,,
1892,PCGS,MS,63,2291144,Philadelphia,1,10.0,10.0,0.0,0.0,1405,2202,174977,224946,20899,36492,108010,73077,22774,79451,,
1879,NGC,MS,64,2029120,Philadelphia,2,10.0,10.0,2.05,0.35,2440,1806,175584,225165,25836,37106,117465,85849,27695,86245,,
1887,PCGS,MS,63,2049148,New Orleans,1,10.0,10.0,0.0,0.0,2134,1629,178323,238691,28035,36156,116752,87731,30616,86501,,
1885,PCGS,MS,64,2039080,Philadelphia,1,8.0,7.0,1.75,0.0,4387,2124,201640,212114,34298,33951,110320,70746,30848,80890,,
1879,PCGS-CAC,MS,65,2111747,New Orleans,3,5.0,6.0,5.0,3.95,9187,3518,229923,224236,61784,48047,122378,84775,36362,83270,,
1881,NGC,MS,65,2318234,San Francisco,1,9.0,9.0,0.0,0.0,3206,4304,184252,201750,29925,48594,127049,71915,24332,71563,,
1887,NGC-CAC,MS,63,2078666,New Orleans,2,10.0,10.0,0.35,0.35,3062,1488,177115,197944,30685,36044,119316,83513,25575,74335,,
1881,PCGS,MS,64,2194924,Philadelphia,1,10.0,10.0,0.0,0.0,2248,2245,183766,228689,27302,36940,115443,88374,25816,80362,,
1882,PCGS,MS,66,2111749,Carson City,2,10.0,10.0,1.75,0.0,2094,1650,200172,241085,25967,36077,118702,86953,31932,88186,,
1879,PCGS-CAC,MS,64,1888320,Carson City,2,9.0,10.0,1.75,0.0,1643,2045,174663,234841,22158,36663,101533,83503,29417,84527,,
1894,PCGS,MS,63,2290080,San Francisco,1,10.0,10.0,0.0,0.0,2734,1791,188515,219120,23563,36374,119468,78368,27144,80508,,
1881,PCGS,MS,64,2295594,San Francisco,3,9.0,10.0,0.35,0.0,1208,1535,185935,196019,25401,38045,112580,61367,31472,76735,,
1891,PCGS,MS,62,2169400,Philadelphia,1,10.0,10.0,0.0,0.0,2805,1920,186692,227648,28394,34621,117733,86356,29639,82062,,
1904,NGC-CAC,AU,55,2398902,San Francisco,3,7.25,9.0,1.95,0.65,5233,5287,217094,237857,40610,50202,123436,87096,35846,84572,,
1904,PCGS,MS,64,2293635,New Orleans,1,9.0,9.0,0.0,0.0,3080,1765,165908,190283,27217,33950,118461,73732,23101,73925,,
1904,PCGS,MS,63,2298670,Philadelphia,4,6.0,6.0,3.95,3.25,3058,3427,204534,234367,40072,46878,134012,89782,29134,97930,,
1899,PCGS,MS,64,2218523,Philadelphia,2,10.0,10.0,0.0,0.0,2821,1741,180167,221207,22663,34070,112047,78034,21879,83004,,
1900,PCGS,MS,63,2462929,Philadelphia,2,10.0,10.0,0.0,1.0,846,2882,188693,224437,18086,40269,122812,83950,22506,79573,,
1878,NGC-CAC,MS,62,2029613,Carson City,2,10.0,9.0,1.05,0.35,4528,1996,190271,216799,36201,35969,114656,83781,29335,79971,,
1892,PCGS,MS,62,2287659,New Orleans,1,10.0,10.0,0.0,0.0,2926,1371,199739,226986,30481,36995,126531,80198,28769,82170,,
1884,PCGS,MS,65,2462992,Philadelphia,1,10.0,10.0,0.0,0.0,1130,2243,188199,225854,19535,37847,118838,80235,29946,84571,,
1921,PCGS-CAC,MS,66,2269092,Denver,2,10.0,10.0,0.0,0.0,2337,2167,177381,220449,21355,33426,115876,83058,17384,76035,,
1887,PCGS,MS,65,2232113,Philadelphia,2,10.0,10.0,0.0,0.0,3050,1835,173470,200332,24402,33416,111983,71941,22206,77815,,
1885,PCGS-CAC,MS,66,2296630,New Orleans,2,10.0,10.0,0.0,0.0,1858,1930,195447,227773,23764,37265,127666,83004,33354,89688,,
1904,PCGS,MS,63,2253680,New Orleans,1,10.0,10.0,0.0,0.0,4983,1655,189233,207178,32988,33568,122713,78754,24805,77238,,
1891,NGC,MS,63,2274293,San Francisco,2,10.0,10.0,0.0,0.0,2633,2267,201085,228806,34038,36304,122326,81661,30324,90967,,
1884,PCGS,MS,64,2212579,Carson City,1,10.0,10.0,0.0,0.0,6137,1847,180534,182575,32162,34983,111555,68583,26789,65083,,
1887,PCGS-CAC,MS,64,2263041,Philadelphia,3,9.0,10.0,2.0,0.0,6487,2546,223964,188224,42135,30626,118957,58037,36052,74366,,
1888,NGC,MS,64,2194941,New Orleans,1,10.0,10.0,0.0,0.0,1098,1759,174961,232771,19795,35182,115566,87572,31283,88614,,
1885,PCGS,MS,63,2177381,New Orleans,2,10.0,10.0,0.0,0.0,3920,1871,201789,215434,33310,36878,120123,86544,30763,81408,,
1902,PCGS,MS,64,2291457,San Francisco,1,10.0,10.0,0.0,0.0,3328,2654,176525,191141,28835,33827,111143,73865,27043,68031,,
1899,PCGS,MS,64,2291153,San Francisco,2,10.0,9.0,0.0,0.0,1851,1292,181977,190270,25077,32009,111416,71218,22780,69925,,
1921,NGC,MS,67,2014558,Philadelphia,4,8.0,7.25,3.65,3.3,7550,5845,210041,242994,46095,56094,126827,80008,36975,95375,,
1884,NGC-GSA,MS,63,2288594,Carson City,1,10.0,10.0,0.0,0.0,6046,2319,207336,219632,38094,42818,117699,71567,31958,88141,,
1898,PCGS,MS,64,1883850,New Orleans,1,10.0,10.0,0.0,0.0,2596,1881,205638,252251,30040,37057,119832,90882,36225,88758,,
1883,PCGS,MS,66,2192964,New Orleans,2,10.0,10.0,0.0,1.0,4088,1844,176674,203880,29352,37601,117135,73117,26761,75999,,
1886,PCGS,MS,61,2279787,New Orleans,3,10.0,10.0,0.0,0.0,8814,4148,189859,228882,38244,44095,116200,78959,34946,92676,,
1892,NGC,AU,55,2211937,San Francisco,2,10.0,10.0,0.0,0.65,4112,2047,192281,232659,35631,42243,121274,88360,30700,89557,,
1881,PCGS,MS,66,2244260,San Francisco,1,9.0,9.0,0.0,0.0,4372,2436,172777,208563,25355,38477,102833,73319,23846,66384,,
1878,PCGS,MS,65,2092371,Carson City,0,10.0,10.0,1.05,0.0,3103,2701,183744,227941,25348,39626,115821,86916,30765,86024,,
1884,NGC,MS,65,2280622,Carson City,1,10.0,10.0,0.0,0.0,2001,2173,197802,210288,25025,36578,121564,71884,27611,76815,,
1902,NGC-CAC,MS,66,2284078,New Orleans,3,10.0,10.0,1.3,0.0,4132,2434,200764,210019,35540,38281,122850,70925,44661,92741,,
1888,PCGS,MS,65,2009547,New Orleans,1,10.0,10.0,0.0,0.0,1571,1286,208711,246518,22805,35088,123900,90654,34627,87824,,
1883,NGC,MS,63,2293188,Carson City,2,10.0,10.0,0.0,0.0,3687,2262,199807,213981,35709,37639,125159,81401,26418,78258,,
1879,PCGS,MS,64,2182935,Philadelphia,1,10.0,10.0,0.0,0.0,1655,2141,174032,235744,20870,33823,110449,84737,21046,85375,,
1885,ANACS,MS,64,2296191,New Orleans,2,10.0,10.0,0.0,0.35,2682,3563,176364,220687,24026,45037,125349,86313,23198,78198,,
1882,NGC-GSA,MS,65,2232090,Carson City,1,10.0,10.0,0.0,0.0,2233,2667,185617,201870,23468,35578,116071,76095,27753,76628,,
1884,PCGS,MS,66,2165856,Carson City,1,9.0,9.0,0.0,0.0,2714,1896,163734,181380,19250,27529,103018,66783,25942,63430,,
1878,PCGS,MS,65,2187395,Philadelphia,3,10.0,5.0,0.0,1.35,3304,4741,180868,247917,26370,55140,104382,83081,26844,90447,,
1883,PCGS,MS,62,2152010,New Orleans,2,9.0,9.0,0.0,0.0,5139,3753,194408,189449,29460,41286,113484,53611,32272,79178,,
1879,PCGS,MS,65,2098691,Carson City,3,10.0,9.0,3.35,2.95,1981,4189,155377,187062,24463,42291,110739,83314,15738,62688,,
1890,PCGS-CAC,MS,64,2287666,San Francisco,1,10.0,10.0,0.0,0.0,4024,1801,179549,208020,36383,35331,100743,77504,25151,69359,,
1889,PCGS,MS,62,2182968,San Francisco,1,10.0,10.0,0.0,0.0,3376,2377,201561,242740,27029,37711,120913,87503,29776,81767,,
1893,PCGS,MS,62,2437988,Carson City,2,10.0,10.0,0.0,0.0,3187,2179,184458,214187,28312,36361,109293,80613,30985,79943,,
1878,NGC,MS,63,2422482,San Francisco,1,9.0,10.0,1.4,0.0,2459,2339,172689,202114,27382,38806,110720,73774,25929,75488,,
1882,PCGS,MS,66,1875477,Carson City,1,10.0,10.0,1.75,0.0,1008,1858,184583,231979,16494,32247,116142,89039,27429,82857,,
1882,PCGS-CAC,MS,67,2284156,San Francisco,2,10.0,10.0,0.0,0.0,1491,1374,180675,189550,20213,34029,114860,64186,20989,70737,,
1884,PCGS,MS,64,2008555,Carson City,2,8.0,8.0,1.75,0.0,2701,2299,188830,219315,31016,37363,109582,74504,27047,82823,,
1878,ANACS,MS,63,1853863,Philadelphia,3,9.0,10.0,0.7,0.0,3014,2441,168490,207446,34089,39496,119208,82640,19352,75136,,
1880,NGC-GSA,MS,63,2288573,Carson City,1,10.0,10.0,0.0,0.0,4175,2898,205820,246198,36465,41217,127477,89986,32183,88820,,
1891,PCGS,MS,63,2257093,San Francisco,2,10.0,10.0,0.0,0.0,2628,3230,180491,202175,24127,35693,111151,73542,26183,71764,,
1885,PCGS,MS,67,2076160,New Orleans,1,10.0,10.0,1.75,0.35,1456,2112,182400,235939,20930,39278,111740,88460,34307,82633,,
1899,PCGS-CAC,MS,63,2293693,Philadelphia,2,9.0,10.0,0.0,0.0,2511,3064,203289,242575,30758,40815,126179,90551,29758,85990,,
1879,PCGS,MS,62,2121241,San Francisco,1,10.0,10.0,0.0,0.0,5096,2569,203662,220144,39486,42905,117043,75758,29023,81294,,
1886,PCGS,MS,64,2286569,New Orleans,2,10.0,10.0,0.0,0.0,5580,1187,180662,194910,29958,33349,117785,68182,27385,78339,,
1886,PCGS,AU,55,2355258,New Orleans,3,10.0,10.0,0.0,0.0,8903,6010,185121,217728,32188,43192,121540,86868,32358,82329,,
1890,PCGS,MS,63,1883812,San Francisco,2,9.0,9.0,0.0,0.0,4464,2102,204349,241061,39930,40034,118048,90853,28717,84893,,
1896,PCGS,MS,63,1883817,Philadelphia,1,10.0,10.0,0.0,0.0,2270,2639,183052,238565,25696,41900,121831,91760,26360,84657,,
1888,PCGS,MS,65,2252044,New Orleans,1,10.0,10.0,0.0,0.0,1455,1955,189781,212415,20853,34422,119896,75214,29834,79676,,
1884,PCGS-CAC,MS,64,2193404,Carson City,1,10.0,10.0,0.0,0.0,2294,1941,189772,234565,27498,36070,118281,89800,30461,82468,,
1880,PCGS,MS,64,2034638,Carson City,1,10.0,10.0,1.75,0.0,4150,1735,193078,216614,37849,38069,112191,72609,31221,84682,,
1895,PCGS-CAC,AU,58,2443436,San Francisco,3,8.0,10.0,3.25,0.65,4957,3556,204096,239829,42103,38377,125644,92226,36999,90306,,
1893,PCGS,MS,64,2057117,Carson City,1,10.0,10.0,0.0,0.0,7778,2548,219184,225339,39113,40318,126544,78183,35909,83671,,
1887,NGC,MS,65,2065722,Philadelphia,1,9.0,10.0,1.05,0.0,2019,1952,181294,231595,22672,40831,114569,78750,26360,85781,,
1883,PCGS,MS,63,2430409,Carson City,3,9.0,9.0,3.05,0.65,6617,7018,180469,211255,31539,52325,109572,76462,31292,74890,,
1900,PCGS-CAC,MS,63,2248002,New Orleans,2,9.0,10.0,2.3,2.3,3694,2459,205814,220675,34816,39221,126518,84421,32120,82563,,
1890,PCGS,MS,63,2097749,Carson City,4,8.0,2.0,1.0,3.6,5851,4228,194497,238173,42447,52747,105567,85392,33508,93956,,
1885,PCGS-CAC,MS,64,2241049,San Francisco,1,10.0,10.0,0.0,0.0,3941,1853,186244,220693,25338,36073,113292,75223,22936,77016,,
1881,PCGS-CAC,MS,65,2230472,Carson City,2,10.0,10.0,0.0,0.0,3145,1881,147218,191263,18356,32878,91944,66711,21041,72006,,
1891,PCGS,MS,63,2261054,Carson City,1,10.0,10.0,0.0,0.0,5205,1537,192856,204445,35382,33033,112206,72967,27217,76610,,
1884,NGC,AU,58,2244485,San Francisco,2,10.0,10.0,0.0,0.0,6129,2342,196104,226728,29481,40179,123590,84686,28023,82399,,
1878,NGC,MS,64,2110853,San Francisco,2,10.0,10.0,0.0,1.0,4532,2228,221021,219450,37692,34880,123450,75954,33355,81492,,
1904,PCGS,MS,64,2295130,New Orleans,3,10.0,8.0,0.0,0.0,2066,1788,157903,203616,22278,33965,109164,64899,22355,82071,,
1878,PCGS,MS,64,2289648,Philadelphia,1,10.0,10.0,0.0,0.0,2239,786,169126,189958,23513,34400,107296,66560,24716,70469,,
1898,NGC,MS,63,2177425,Philadelphia,2,10.0,10.0,0.0,0.0,1751,1263,176369,222512,21169,34891,115426,86417,23975,86147,,
1884,PCGS,MS,63,2199390,New Orleans,3,9.0,10.0,3.3,0.0,8485,4353,229480,212170,59062,44215,128485,75686,40365,85072,,
1884,NGC-GSA,MS,64,2388310,Carson City,1,10.0,10.0,0.0,0.0,3374,3263,182198,202179,29979,40914,120381,81391,26644,80159,,
1898,PCGS,AU,55,1876799,San Francisco,2,10.0,10.0,0.35,0.0,6035,4480,226824,263328,43377,48905,128051,90798,34524,90203,,
1883,NGC,MS,64,2273719,Carson City,1,9.0,9.0,0.0,0.0,2962,1036,163542,156650,24941,27623,99736,54973,21960,65602,,
1891,PCGS,MS,65,2247994,Carson City,1,10.0,10.0,0.0,0.0,3440,3226,180580,210797,28606,33880,116814,82005,28781,76421,,
1882,NGC,MS,65,2184471,Philadelphia,3,9.0,9.0,3.6,2.6,1473,1289,172613,227767,20690,34510,112140,90040,27527,82082,,
1890,PCGS,MS,64,2232072,New Orleans,3,10.0,8.0,3.6,3.6,3191,3936,164018,225277,30178,45486,106737,83760,33683,85775,,
1890,NGC,MS,61,2177399,Carson City,1,10.0,10.0,0.0,0.0,4672,3353,214218,239138,39757,42966,126549,79312,34258,86506,,
1882,NGC,MS,64,2177365,Philadelphia,1,10.0,10.0,0.0,0.0,4246,1045,171377,219038,23020,30049,105182,80590,21215,77089,,
1886,PCGS,MS,62,2169450,San Francisco,1,10.0,10.0,0.0,0.0,3733,2188,197543,230464,28581,37705,117503,81922,28706,79093,,
1891,PCGS-CAC,MS,64,2274131,Philadelphia,1,10.0,10.0,0.0,0.0,1411,1763,181568,220237,21007,36831,112036,76154,22506,72996,,
1892,NGC,MS,61,2260561,Carson City,1,10.0,10.0,0.0,0.0,5104,2792,198920,219325,36925,34422,117782,80359,30816,79308,,
1883,PCGS,MS,65,2291076,New Orleans,3,10.0,7.0,0.35,2.95,14268,6769,180788,241868,67531,63103,120585,61078,40276,53352,,
1881,PCGS,MS,63,2458500,Carson City,2,10.0,10.0,1.75,0.0,3458,3380,179387,212378,31832,39008,118957,81755,30573,84278,,
1878,NGC,MS,65,2110821,San Francisco,3,10.0,9.0,0.0,0.0,5670,2657,182443,194834,28731,34476,107023,68628,24497,76106,,
1878,NGC,MS,61,2090687,Philadelphia,2,8.0,8.0,0.7,0.65,2669,2382,199546,237474,31735,42632,116564,85751,32549,85684,,
1885,PCGS,MS,65,2296674,New Orleans,2,10.0,10.0,0.0,0.0,2423,2976,201205,227494,27758,46071,128519,83063,32124,83488,,
1886,PCGS,MS,63,1863729,Philadelphia,2,9.0,9.0,0.35,0.0,3938,1787,213538,243269,32554,34747,111789,78429,31238,82755,,
1897,NGC,MS,62,2065725,Philadelphia,2,10.0,10.0,0.0,0.0,1603,2295,198377,242796,22217,38915,123882,89973,28990,89275,,
1887,PCGS,MS,64,2248027,Philadelphia,4,4.0,9.0,1.65,1.35,9395,2489,205994,214554,50682,37766,120775,71998,31499,85847,,
1891,PCGS,MS,65,2284125,Philadelphia,3,9.0,9.0,3.25,3.25,2219,2312,190406,205851,33929,40300,123142,73367,25087,80662,,
1883,NGC-GSA,MS,62,2291630,Carson City,1,9.0,9.0,0.0,0.0,4974,2402,156131,182633,27491,38726,94056,63470,35755,79695,,
1891,PCGS,MS,63,2068693,San Francisco,1,10.0,10.0,0.0,0.0,4290,2315,204467,226230,39820,40204,120641,82860,25377,75519,,
1888,PCGS,MS,65,1888291,San Francisco,3,9.0,9.0,3.6,1.65,3413,1952,207128,238048,43061,36690,123657,90098,39212,90015,,
1883,NGC,MS,65,2410383,Carson City,2,9.0,9.0,1.75,0.0,2787,2521,163751,181708,18911,30921,106652,67655,22592,67856,,
1884,NGC-GSA,MS,62,2246007,Carson City,1,10.0,10.0,0.0,0.0,5524,2876,184707,219939,31849,36308,114859,84593,31488,84161,,
1892,PCGS,AU,58,2209412,Carson City,2,10.0,10.0,0.0,0.0,5390,2090,203583,228408,37408,39749,118892,80727,33513,84776,,
1897,PCGS,MS,65,2232120,Philadelphia,2,10.0,10.0,0.0,0.0,3301,1817,183698,213105,31555,36659,117032,78770,26277,81159,,
1878,PCGS,MS,63,2447891,San Francisco,3,9.0,10.0,2.7,1.0,3768,1865,191930,220145,32959,38594,115719,76205,32191,85521,,
1888,NGC,MS,64,2299020,New Orleans,1,9.0,9.0,0.0,0.0,1575,2191,178977,217614,24355,36747,123055,80449,27571,78870,,
1903,PCGS,MS,64,2040093,Philadelphia,1,10.0,10.0,0.0,0.0,1081,2190,185412,228117,21007,35623,121379,86646,23980,82546,,
1884,PCGS,MS,64,2295102,New Orleans,1,10.0,10.0,0.0,0.0,2299,2130,177418,197018,25195,37245,116828,78156,27404,75572,,
1901,PCGS-CAC,MS,62,2258103,Philadelphia,3,9.0,9.0,1.65,1.65,4557,3097,196173,205641,35088,43403,121704,76832,31129,83706,,
1881,NGC,MS,65,2162351,San Francisco,3,10.0,10.0,0.35,0.35,2740,1818,162775,159806,25841,33118,101314,47624,30479,69830,,
1893,PCGS,MS,63,2071229,Carson City,2,9.0,10.0,0.0,0.0,2188,2512,178172,232245,28570,39908,118671,87498,25271,83670,,
1879,PCGS,MS,66,2290087,San Francisco,3,9.0,9.0,2.6,3.25,1742,1486,194897,233305,27405,32245,119053,83976,28528,86823,,
1882,NGC-CAC,MS,67,2273716,San Francisco,3,8.0,8.0,2.3,3.25,2873,2886,187775,244022,28472,46365,110306,86083,31736,90756,,
1886,PCGS,MS,63,1856901,Philadelphia,2,10.0,10.0,0.35,0.0,2809,1070,182689,236317,26854,35519,119196,89460,28699,84247,,
1887,PCGS,MS,63,2291083,Philadelphia,3,10.0,5.0,0.0,2.0,3321,3568,209958,235759,32362,46088,131590,84987,29569,90604,,
1884,NGC,MS,66,2203907,New Orleans,1,10.0,10.0,0.0,0.0,3119,2093,178463,191252,24923,32089,117337,71722,28000,77721,,
1886,ANACS,MS,65,2298644,Philadelphia,3,9.0,3.0,1.0,2.3,2498,2186,182282,221169,26010,37474,124960,83210,24222,83115,,
1885,PCGS,MS,67,2120302,Carson City,1,10.0,10.0,0.0,0.0,2338,2203,175889,211741,21840,34975,107605,79066,32831,81831,,
1890,PCGS,MS,64,2289105,New Orleans,2,10.0,10.0,0.0,0.0,2889,2422,208768,248984,32172,40592,123352,87264,33994,90860,,
1882,PCGS,MS,64,2064196,Carson City,2,10.0,10.0,1.75,0.0,2582,2382,201218,236025,28812,37796,116288,83545,33009,86486,,
1887,PCGS,MS,63,2223025,Philadelphia,2,10.0,9.0,0.0,0.0,7249,2909,177941,172962,38495,31480,107836,61452,19998,65466,,
1883,PCGS,MS,66,2287712,New Orleans,1,10.0,10.0,0.0,0.0,1375,1961,179749,209452,20973,34126,116925,75858,27401,78346,,
1891,PCGS,MS,63,2053652,Philadelphia,2,10.0,10.0,0.35,0.35,2623,1500,161676,226937,26032,35791,111826,89445,25032,82876,,
1878,NGC,MS,62,2298985,Philadelphia,1,10.0,10.0,0.0,0.0,3903,3103,186786,224665,28650,39716,112352,84097,26366,78639,,
1879,PCGS,MS,61,2169434,New Orleans,2,10.0,9.0,0.0,0.0,5129,3556,183689,199205,41226,43170,101093,68367,40455,85590,,
1888,NGC,MS,64,2085742,Philadelphia,1,10.0,10.0,0.0,0.0,1499,1426,180039,222343,24321,37261,119224,88746,25034,78407,,
1889,NGC,MS,63,2042620,New Orleans,1,10.0,10.0,0.0,0.0,1849,1794,195168,248977,25113,35319,120371,87785,30540,88668,,
1901,PCGS,MS,65,2287725,New Orleans,1,10.0,10.0,0.0,0.0,2088,1606,177982,223292,24514,33728,115903,79031,26089,82261,,
1881,PCGS,MS,67,2127307,San Francisco,1,10.0,9.0,0.0,0.0,3404,2324,182432,213017,33842,39529,110635,72785,29125,78745,,
1883,NGC-GSA,MS,65,2293752,Carson City,2,10.0,10.0,0.35,0.0,1296,1236,179131,205764,19093,32206,107132,77298,27133,79288,,
1885,PCGS,MS,62,2298961,San Francisco,2,10.0,10.0,0.0,0.0,4411,3479,177367,216567,28885,37710,111964,80642,25394,76567,,
1879,PCGS,MS,62,2249093,New Orleans,1,10.0,10.0,0.0,0.0,4963,2754,179802,218289,30785,34939,112338,81399,26216,80357,,
1899,PCGS,MS,66,2075346,Philadelphia,4,9.0,8.0,3.95,3.95,3522,3044,197759,216939,37494,43754,123919,70513,28892,75868,,
1884,PCGS,MS,64,2447916,New Orleans,2,10.0,10.0,0.0,0.0,4106,2556,185854,214392,34187,39866,127464,83257,27757,81983,,
1884,NGC,MS,64,2378786,New Orleans,2,9.0,8.0,1.75,1.95,3794,2561,172461,174605,29933,29583,117939,75826,27168,78341,,
1885,NGC,MS,64,2062872,New Orleans,2,10.0,10.0,0.0,0.0,3773,2293,166211,199380,26371,33763,112541,78576,27307,77635,,
1881,NGC,MS,66,2291827,San Francisco,1,8.0,7.0,0.0,0.0,4198,3110,200421,208831,39734,43825,122417,72905,27925,74978,,
1880,PCGS,MS,64,1855321,San Francisco,2,10.0,10.0,1.75,0.65,3407,1045,184657,235843,30773,33809,112043,87113,30513,83477,,
1898,PCGS,MS,64,2068703,New Orleans,2,10.0,10.0,0.35,0.0,2331,2060,192462,228974,28681,38391,120967,86608,30227,85058,,
1879,NGC,MS,62,2120277,San Francisco,2,10.0,10.0,0.0,0.0,3083,1949,203644,244806,28793,41612,115128,83313,31248,82586,,
